0	???	Unknown	0	0	0	0
886	17NetworksRHContBPFClv2	17Networks_RH_ContB_PFClv_2	139	50	73	255
887	17NetworksRHContBPFClv3	17Networks_RH_ContB_PFClv_3	139	51	74	255
888	17NetworksRHContBPFClv4	17Networks_RH_ContB_PFClv_4	139	51	75	255
889	17NetworksRHContBPFClv5	17Networks_RH_ContB_PFClv_5	139	51	76	255
890	17NetworksRHContBPFClv6	17Networks_RH_ContB_PFClv_6	139	51	77	255
891	17NetworksRHContBPFClv7	17Networks_RH_ContB_PFClv_7	139	51	78	255
892	17NetworksRHContBPFClv8	17Networks_RH_ContB_PFClv_8	139	51	79	255
893	17NetworksRHContBPFCmp1	17Networks_RH_ContB_PFCmp_1	138	50	75	255
894	17NetworksRHContBPFCmp2	17Networks_RH_ContB_PFCmp_2	138	50	76	255
895	17NetworksRHContBPFCmp3	17Networks_RH_ContB_PFCmp_3	138	50	77	255
896	17NetworksRHContCpCun1	17Networks_RH_ContC_pCun_1	123	141	172	255
897	17NetworksRHContCpCun2	17Networks_RH_ContC_pCun_2	123	141	173	255
898	17NetworksRHContCpCun3	17Networks_RH_ContC_pCun_3	123	141	174	255
899	17NetworksRHContCpCun4	17Networks_RH_ContC_pCun_4	123	141	175	255
900	17NetworksRHContCpCun5	17Networks_RH_ContC_pCun_5	123	141	177	255
901	17NetworksRHContCpCun6	17Networks_RH_ContC_pCun_6	123	141	178	255
902	17NetworksRHContCpCun7	17Networks_RH_ContC_pCun_7	123	141	179	255
903	17NetworksRHContCpCun8	17Networks_RH_ContC_pCun_8	123	141	180	255
904	17NetworksRHContCpCun9	17Networks_RH_ContC_pCun_9	123	141	181	255
905	17NetworksRHContCpCun10	17Networks_RH_ContC_pCun_10	123	141	182	255
906	17NetworksRHContCpCun11	17Networks_RH_ContC_pCun_11	123	141	183	255
907	17NetworksRHContCCingp1	17Networks_RH_ContC_Cingp_1	123	141	184	255
908	17NetworksRHContCCingp2	17Networks_RH_ContC_Cingp_2	123	142	177	255
909	17NetworksRHContCCingp3	17Networks_RH_ContC_Cingp_3	123	142	178	255
910	17NetworksRHContCCingp4	17Networks_RH_ContC_Cingp_4	123	142	179	255
911	17NetworksRHDefaultATemp1	17Networks_RH_DefaultA_Temp_1	250	255	2	255
912	17NetworksRHDefaultATemp2	17Networks_RH_DefaultA_Temp_2	250	255	3	255
913	17NetworksRHDefaultAIPL1	17Networks_RH_DefaultA_IPL_1	251	254	0	255
914	17NetworksRHDefaultAIPL2	17Networks_RH_DefaultA_IPL_2	251	254	2	255
915	17NetworksRHDefaultAIPL3	17Networks_RH_DefaultA_IPL_3	251	254	3	255
916	17NetworksRHDefaultAIPL4	17Networks_RH_DefaultA_IPL_4	251	254	4	255
917	17NetworksRHDefaultAIPL5	17Networks_RH_DefaultA_IPL_5	251	254	5	255
918	17NetworksRHDefaultAIPL6	17Networks_RH_DefaultA_IPL_6	251	254	6	255
919	17NetworksRHDefaultAIPL7	17Networks_RH_DefaultA_IPL_7	251	254	7	255
920	17NetworksRHDefaultAIPL8	17Networks_RH_DefaultA_IPL_8	251	254	8	255
921	17NetworksRHDefaultAPFCd1	17Networks_RH_DefaultA_PFCd_1	251	255	1	255
922	17NetworksRHDefaultAPFCd2	17Networks_RH_DefaultA_PFCd_2	251	255	3	255
923	17NetworksRHDefaultAPFCd3	17Networks_RH_DefaultA_PFCd_3	251	255	4	255
924	17NetworksRHDefaultAPFCd4	17Networks_RH_DefaultA_PFCd_4	251	255	5	255
925	17NetworksRHDefaultAPFCd5	17Networks_RH_DefaultA_PFCd_5	251	255	6	255
926	17NetworksRHDefaultAPCC1	17Networks_RH_DefaultA_PCC_1	251	253	1	255
927	17NetworksRHDefaultAPCC2	17Networks_RH_DefaultA_PCC_2	251	253	2	255
928	17NetworksRHDefaultAPCC3	17Networks_RH_DefaultA_PCC_3	251	253	3	255
929	17NetworksRHDefaultAPCC4	17Networks_RH_DefaultA_PCC_4	251	253	4	255
930	17NetworksRHDefaultAPCC5	17Networks_RH_DefaultA_PCC_5	251	253	5	255
931	17NetworksRHDefaultAPCC6	17Networks_RH_DefaultA_PCC_6	251	253	6	255
932	17NetworksRHDefaultAPCC7	17Networks_RH_DefaultA_PCC_7	251	253	7	255
933	17NetworksRHDefaultAPCC8	17Networks_RH_DefaultA_PCC_8	251	254	1	255
934	17NetworksRHDefaultAPCC9	17Networks_RH_DefaultA_PCC_9	251	255	0	255
935	17NetworksRHDefaultAPCC10	17Networks_RH_DefaultA_PCC_10	251	255	2	255
936	17NetworksRHDefaultAPCC11	17Networks_RH_DefaultA_PCC_11	251	255	7	255
937	17NetworksRHDefaultAPCC12	17Networks_RH_DefaultA_PCC_12	248	249	0	255
938	17NetworksRHDefaultAPFCm1	17Networks_RH_DefaultA_PFCm_1	249	255	1	255
939	17NetworksRHDefaultAPFCm2	17Networks_RH_DefaultA_PFCm_2	249	255	2	255
940	17NetworksRHDefaultAPFCm3	17Networks_RH_DefaultA_PFCm_3	249	255	3	255
941	17NetworksRHDefaultAPFCm4	17Networks_RH_DefaultA_PFCm_4	249	255	4	255
942	17NetworksRHDefaultAPFCm5	17Networks_RH_DefaultA_PFCm_5	249	255	5	255
943	17NetworksRHDefaultAPFCm6	17Networks_RH_DefaultA_PFCm_6	249	255	6	255
944	17NetworksRHDefaultAPFCm7	17Networks_RH_DefaultA_PFCm_7	249	255	7	255
945	17NetworksRHDefaultAPFCm8	17Networks_RH_DefaultA_PFCm_8	254	249	0	255
946	17NetworksRHDefaultAPFCm9	17Networks_RH_DefaultA_PFCm_9	254	250	0	255
947	17NetworksRHDefaultAPFCm10	17Networks_RH_DefaultA_PFCm_10	254	251	0	255
948	17NetworksRHDefaultBTemp1	17Networks_RH_DefaultB_Temp_1	210	62	80	255
949	17NetworksRHDefaultBTemp2	17Networks_RH_DefaultB_Temp_2	210	62	81	255
950	17NetworksRHDefaultBTemp3	17Networks_RH_DefaultB_Temp_3	210	62	82	255
951	17NetworksRHDefaultBAntTemp1	17Networks_RH_DefaultB_AntTemp_1	210	63	79	255
952	17NetworksRHDefaultBAntTemp2	17Networks_RH_DefaultB_AntTemp_2	210	63	80	255
953	17NetworksRHDefaultBAntTemp3	17Networks_RH_DefaultB_AntTemp_3	210	63	81	255
954	17NetworksRHDefaultBAntTemp4	17Networks_RH_DefaultB_AntTemp_4	210	63	82	255
955	17NetworksRHDefaultBPFCd1	17Networks_RH_DefaultB_PFCd_1	210	63	77	255
956	17NetworksRHDefaultBPFCd2	17Networks_RH_DefaultB_PFCd_2	210	63	78	255
957	17NetworksRHDefaultBPFCd3	17Networks_RH_DefaultB_PFCd_3	210	63	83	255
958	17NetworksRHDefaultBPFCd4	17Networks_RH_DefaultB_PFCd_4	210	63	84	255
959	17NetworksRHDefaultBPFCd5	17Networks_RH_DefaultB_PFCd_5	210	63	85	255
960	17NetworksRHDefaultBPFCd6	17Networks_RH_DefaultB_PFCd_6	210	63	86	255
961	17NetworksRHDefaultBPFCd7	17Networks_RH_DefaultB_PFCd_7	210	64	79	255
962	17NetworksRHDefaultBPFCd8	17Networks_RH_DefaultB_PFCd_8	210	64	80	255
963	17NetworksRHDefaultBPFCv1	17Networks_RH_DefaultB_PFCv_1	209	62	76	255
964	17NetworksRHDefaultBPFCv2	17Networks_RH_DefaultB_PFCv_2	209	62	78	255
965	17NetworksRHDefaultBPFCv3	17Networks_RH_DefaultB_PFCv_3	209	62	79	255
966	17NetworksRHDefaultBPFCv4	17Networks_RH_DefaultB_PFCv_4	209	62	80	255
967	17NetworksRHDefaultBPFCv5	17Networks_RH_DefaultB_PFCv_5	209	62	81	255
968	17NetworksRHDefaultBPFCv6	17Networks_RH_DefaultB_PFCv_6	209	62	82	255
969	17NetworksRHDefaultCIPL1	17Networks_RH_DefaultC_IPL_1	4	1	132	255
970	17NetworksRHDefaultCIPL2	17Networks_RH_DefaultC_IPL_2	4	1	133	255
971	17NetworksRHDefaultCRsp1	17Networks_RH_DefaultC_Rsp_1	5	0	131	255
972	17NetworksRHDefaultCRsp2	17Networks_RH_DefaultC_Rsp_2	5	0	132	255
973	17NetworksRHDefaultCRsp3	17Networks_RH_DefaultC_Rsp_3	5	0	133	255
974	17NetworksRHDefaultCRsp4	17Networks_RH_DefaultC_Rsp_4	5	0	134	255
975	17NetworksRHDefaultCPHC1	17Networks_RH_DefaultC_PHC_1	5	0	135	255
976	17NetworksRHDefaultCPHC2	17Networks_RH_DefaultC_PHC_2	5	0	136	255
977	17NetworksRHDefaultCPHC3	17Networks_RH_DefaultC_PHC_3	5	0	137	255
978	17NetworksRHDefaultCPHC4	17Networks_RH_DefaultC_PHC_4	5	0	138	255
979	17NetworksRHTempPar1	17Networks_RH_TempPar_1	16	47	253	255
980	17NetworksRHTempPar2	17Networks_RH_TempPar_2	16	47	254	255
981	17NetworksRHTempPar3	17Networks_RH_TempPar_3	16	48	247	255
982	17NetworksRHTempPar4	17Networks_RH_TempPar_4	16	48	248	255
983	17NetworksRHTempPar5	17Networks_RH_TempPar_5	16	48	249	255
984	17NetworksRHTempPar6	17Networks_RH_TempPar_6	16	48	250	255
985	17NetworksRHTempPar7	17Networks_RH_TempPar_7	16	48	251	255
986	17NetworksRHTempPar8	17Networks_RH_TempPar_8	16	48	252	255
987	17NetworksRHTempPar9	17Networks_RH_TempPar_9	16	48	253	255
988	17NetworksRHTempPar10	17Networks_RH_TempPar_10	16	48	255	255
989	17NetworksRHTempPar11	17Networks_RH_TempPar_11	13	41	250	255
990	17NetworksRHTempPar12	17Networks_RH_TempPar_12	13	41	251	255
991	17NetworksRHTempPar13	17Networks_RH_TempPar_13	13	41	252	255
992	17NetworksRHTempPar14	17Networks_RH_TempPar_14	13	41	253	255
993	17NetworksRHTempPar15	17Networks_RH_TempPar_15	13	41	254	255
994	17NetworksRHTempPar16	17Networks_RH_TempPar_16	13	42	247	255
995	17NetworksRHTempPar17	17Networks_RH_TempPar_17	13	42	248	255
996	17NetworksRHTempPar18	17Networks_RH_TempPar_18	13	42	249	255
997	17NetworksRHTempPar19	17Networks_RH_TempPar_19	13	42	250	255
998	17NetworksRHTempPar20	17Networks_RH_TempPar_20	13	42	251	255
999	17NetworksRHTempPar21	17Networks_RH_TempPar_21	13	42	252	255
1000	17NetworksRHTempPar22	17Networks_RH_TempPar_22	13	42	253	255
